timestamp,ch0raw,ch1raw,key,activation prompt,classified activation,battery level,qx,qy,qz,qw,gx,gy,gz,ax,ay,az
737016.231,12654401,12585404,NULL,False,NONE,39.000,0.137,-0.529,0.019,0.837,0.056,-0.615,-1.063,-8.637,-2.062,3.898
737019.254,12654926,12587117,NULL,False,NONE,39.000,0.137,-0.529,0.019,0.837,0.168,-0.504,-0.839,-8.637,-2.062,3.898
737022.405,12655160,12587396,NULL,False,NONE,39.000,0.137,-0.529,0.019,0.837,0.168,-0.504,-0.839,-8.637,-2.062,3.898
737025.261,12653951,12585801,NULL,False,NONE,39.000,0.137,-0.529,0.019,0.837,0.224,-0.839,-1.287,-8.637,-2.062,3.898
737028.291,12656623,12587242,NULL,False,NONE,39.000,0.137,-0.529,0.019,0.837,0.224,-0.839,-1.287,-8.637,-2.062,3.898
737031.353,12654782,12586419,NULL,False,NONE,39.000,0.137,-0.529,0.019,0.837,0.224,-1.007,-0.951,-8.637,-2.062,3.898
737034.311,12654649,12587197,NULL,False,NONE,39.000,0.137,-0.529,0.019,0.837,0.504,-1.343,-1.343,-8.637,-2.062,3.898
737037.399,12655904,12586597,NULL,False,NONE,39.000,0.137,-0.529,0.019,0.837,0.504,-1.343,-1.343,-8.637,-2.062,3.898
737040.332,12654494,12586800,NULL,False,NONE,39.000,0.137,-0.529,0.019,0.837,0.336,-1.175,-1.231,-8.637,-2.062,3.898
737043.391,12654532,12587503,NULL,False,NONE,39.000,0.137,-0.529,0.019,0.837,0.336,-1.175,-1.231,-8.637,-2.062,3.898
737046.378,12656285,12586501,NULL,False,NONE,39.000,0.137,-0.529,0.019,0.837,0.504,-1.343,-0.504,-8.637,-2.062,3.898
737049.353,12657659,12585348,NULL,False,NONE,39.000,0.137,-0.529,0.019,0.838,0.280,-1.567,-0.895,-8.637,-2.102,3.898
737052.431,12656772,12586272,NULL,False,NONE,39.000,0.137,-0.529,0.019,0.838,0.280,-1.567,-0.895,-8.637,-2.102,3.898
737055.396,12656189,12589493,NULL,False,NONE,39.000,0.137,-0.529,0.018,0.838,0.727,-1.679,-0.895,-8.637,-2.102,3.898
737058.389,12655030,12587031,NULL,False,NONE,39.000,0.137,-0.529,0.018,0.838,0.727,-1.679,-0.895,-8.637,-2.102,3.898
737061.407,12656514,12586536,NULL,False,NONE,39.000,0.137,-0.529,0.018,0.838,0.839,-1.511,-0.839,-8.637,-2.102,3.898
737064.431,12658016,12589975,NULL,False,NONE,39.000,0.137,-0.529,0.018,0.838,0.895,-1.679,-0.783,-8.637,-2.102,3.898
737067.442,12659721,12592381,NULL,False,NONE,39.000,0.137,-0.529,0.018,0.838,0.895,-1.679,-0.783,-8.637,-2.102,3.898
737070.482,12656428,12585263,NULL,False,NONE,39.000,0.137,-0.528,0.018,0.838,1.007,-1.343,-0.615,-8.637,-2.102,3.898
737073.463,12653661,12584725,NULL,False,NONE,39.000,0.137,-0.528,0.018,0.838,1.007,-1.343,-0.615,-8.637,-2.102,3.898
737076.550,12655136,12586411,NULL,False,NONE,39.000,0.137,-0.528,0.018,0.838,1.175,-1.287,-0.671,-8.555,-2.062,3.898
737079.528,12653610,12586999,NULL,False,NONE,39.000,0.137,-0.528,0.018,0.838,1.623,-1.287,-0.727,-8.555,-2.062,3.898
737082.513,12657196,12587031,NULL,False,NONE,39.000,0.137,-0.528,0.018,0.838,1.623,-1.287,-0.727,-8.555,-2.062,3.898
737085.506,12655571,12586928,NULL,False,NONE,39.000,0.137,-0.528,0.018,0.838,1.007,-0.951,-0.224,-8.555,-2.062,3.898
737088.597,12655986,12586738,NULL,False,NONE,39.000,0.137,-0.528,0.018,0.838,1.007,-0.951,-0.224,-8.555,-2.062,3.898
737091.524,12655424,12586240,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.623,-0.895,-0.671,-8.555,-2.062,3.898
737094.605,12654734,12584770,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.567,-0.727,-0.504,-8.555,-2.062,3.898
737097.534,12655469,12587348,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.567,-0.727,-0.504,-8.555,-2.062,3.898
737100.556,12655864,12589245,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.790,-0.727,-0.224,-8.555,-2.062,3.898
737103.551,12657542,12589243,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.790,-0.727,-0.224,-8.555,-2.062,3.898
737106.568,12656884,12588129,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.399,-0.560,-0.056,-8.555,-2.062,3.898
737109.599,12654582,12587378,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.511,-0.392,-0.112,-8.555,-2.062,3.898
737112.609,12656945,12586381,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.511,-0.392,-0.112,-8.594,-2.062,3.938
737115.659,12657984,12588989,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.846,-0.336,0.056,-8.594,-2.062,3.938
737118.623,12658125,12589514,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.846,-0.336,0.056,-8.594,-2.062,3.938
737121.677,12656298,12590199,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.623,-0.112,-0.056,-8.594,-2.062,3.938
737124.650,12654894,12585998,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.790,-0.280,0.056,-8.594,-2.062,3.938
737127.644,12654114,12585705,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.790,-0.280,0.056,-8.594,-2.062,3.938
737130.667,12654894,12586938,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.958,-0.560,-0.112,-8.594,-2.062,3.938
737133.694,12656103,12590151,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.958,-0.560,-0.112,-8.594,-2.062,3.938
737136.695,12657667,12589874,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.790,-0.783,0.056,-8.594,-2.062,3.938
737139.708,12658091,12592058,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.567,-0.839,0.168,-8.594,-2.062,3.938
737142.734,12657606,12588065,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.567,-0.839,0.168,-8.672,-2.023,3.938
737145.852,12651871,12583147,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.623,-1.399,-0.056,-8.672,-2.023,3.938
737148.748,12652707,12587476,NULL,False,NONE,39.000,0.136,-0.528,0.018,0.838,1.623,-0.839,0.560,-8.672,-2.023,3.938
