timestamp,ch0raw,ch1raw,key,activation prompt,classified activation,battery level,qx,qy,qz,qw,gx,gy,gz,ax,ay,az
794644.030,12587722,12561897,NULL,False,NONE,38.000,0.206,-0.405,0.028,0.890,1.007,-0.392,-2.798,-6.945,-3.328,5.777
794647.023,12587842,12560528,NULL,False,NONE,38.000,0.206,-0.405,0.028,0.890,1.231,-0.168,-2.406,-6.945,-3.328,5.777
794650.051,12591830,12567129,NULL,False,NONE,38.000,0.206,-0.405,0.027,0.890,1.455,0.336,-2.742,-6.945,-3.328,5.777
794653.060,12594305,12565075,NULL,False,NONE,38.000,0.206,-0.405,0.027,0.890,1.455,0.336,-2.742,-6.945,-3.328,5.777
794656.048,12585620,12557334,NULL,False,NONE,38.000,0.206,-0.405,0.027,0.890,1.343,0.392,-2.574,-6.945,-3.328,5.777
794659.074,12588220,12559942,NULL,False,NONE,38.000,0.206,-0.405,0.027,0.890,1.343,0.392,-2.574,-6.945,-3.328,5.777
794662.103,12589891,12562774,NULL,False,NONE,38.000,0.206,-0.405,0.027,0.890,1.846,1.007,-2.574,-6.945,-3.328,5.777
794665.095,12589832,12563046,NULL,False,NONE,38.000,0.206,-0.405,0.027,0.890,1.846,1.231,-2.574,-6.945,-3.328,5.777
794668.162,12590218,12562979,NULL,False,NONE,38.000,0.206,-0.405,0.027,0.890,1.846,1.231,-2.574,-6.945,-3.328,5.777
794671.131,12590530,12564191,NULL,False,NONE,38.000,0.206,-0.405,0.027,0.890,1.846,1.119,-3.133,-6.945,-3.328,5.777
794674.209,12593583,12565382,NULL,False,NONE,38.000,0.206,-0.405,0.027,0.890,1.846,1.119,-3.133,-6.910,-3.289,5.738
794677.137,12592853,12566034,NULL,False,NONE,38.000,0.206,-0.405,0.027,0.890,2.070,0.839,-2.966,-6.910,-3.289,5.738
794680.160,12593476,12565712,NULL,False,NONE,38.000,0.206,-0.405,0.026,0.890,2.070,0.839,-2.966,-6.910,-3.289,5.738
794683.189,12592927,12565193,NULL,False,NONE,38.000,0.206,-0.405,0.026,0.890,2.070,0.839,-2.966,-6.910,-3.289,5.738
794686.229,12592424,12565270,NULL,False,NONE,38.000,0.206,-0.405,0.026,0.890,1.679,0.671,-3.189,-6.910,-3.289,5.738
794689.195,12595831,12565123,NULL,False,NONE,38.000,0.206,-0.405,0.026,0.890,1.679,0.671,-3.189,-6.910,-3.289,5.738
794692.212,12594377,12566394,NULL,False,NONE,38.000,0.206,-0.405,0.026,0.890,1.679,0.671,-3.189,-6.910,-3.289,5.738
794695.241,12597312,12568632,NULL,False,NONE,38.000,0.206,-0.405,0.026,0.890,1.679,0.000,-2.910,-6.910,-3.289,5.738
794698.242,12596468,12567297,NULL,False,NONE,38.000,0.206,-0.405,0.026,0.890,1.679,0.000,-2.910,-6.910,-3.289,5.738
794701.293,12597816,12564641,NULL,False,NONE,38.000,0.206,-0.405,0.026,0.890,1.790,0.168,-2.630,-6.910,-3.289,5.738
794704.270,12598085,12570473,NULL,False,NONE,38.000,0.206,-0.405,0.026,0.890,1.790,0.168,-2.630,-7.133,-3.289,5.699
