timestamp,ch0raw,ch1raw,key,activation prompt,classified activation,battery level,qx,qy,qz,qw,gx,gy,gz,ax,ay,az
663765.473,12639369,12597386,NULL,False,NONE,38.000,0.081,-0.398,0.016,0.914,1.623,-1.175,-3.189,-7.105,-1.145,6.465
663768.402,12639159,12597770,NULL,False,NONE,38.000,0.081,-0.398,0.016,0.914,1.679,-0.727,-3.301,-7.105,-1.145,6.465
663771.434,12638487,12596984,NULL,False,NONE,38.000,0.081,-0.398,0.016,0.914,1.679,-0.727,-3.301,-7.105,-1.145,6.465
663774.425,12637014,12598939,NULL,False,NONE,38.000,0.081,-0.398,0.016,0.914,1.790,-0.727,-3.021,-7.105,-1.145,6.465
663777.470,12638700,12597927,NULL,False,NONE,38.000,0.081,-0.398,0.016,0.914,1.790,-0.727,-3.021,-7.105,-1.145,6.465
663780.438,12639212,12598268,NULL,False,NONE,38.000,0.081,-0.398,0.015,0.914,2.070,-0.504,-3.805,-7.105,-1.145,6.465
663783.461,12639934,12598252,NULL,False,NONE,38.000,0.081,-0.398,0.015,0.914,2.574,-0.224,-3.693,-7.105,-1.145,6.465
663786.485,12639007,12598108,NULL,False,NONE,38.000,0.081,-0.398,0.015,0.914,2.574,-0.224,-3.693,-7.027,-1.223,6.465
663789.525,12639683,12598401,NULL,False,NONE,38.000,0.081,-0.398,0.015,0.914,2.294,-0.112,-3.861,-7.027,-1.223,6.465
663792.477,12638871,12597533,NULL,False,NONE,38.000,0.081,-0.398,0.015,0.914,2.294,-0.112,-3.861,-7.027,-1.223,6.465
663795.476,12638069,12597517,NULL,False,NONE,38.000,0.081,-0.398,0.015,0.914,2.518,-0.168,-3.805,-7.027,-1.223,6.465
663798.503,12639574,12598089,NULL,False,NONE,38.000,0.081,-0.398,0.015,0.914,2.462,-0.168,-4.141,-7.027,-1.223,6.465
663801.494,12639041,12597706,NULL,False,NONE,38.000,0.081,-0.398,0.015,0.914,2.462,-0.168,-4.141,-7.027,-1.223,6.465
663804.574,12640086,12597716,NULL,False,NONE,38.000,0.081,-0.398,0.014,0.914,2.630,-0.280,-4.252,-7.027,-1.223,6.465
663807.507,12639484,12598601,NULL,False,NONE,38.000,0.081,-0.398,0.014,0.914,2.630,-0.280,-4.252,-7.027,-1.223,6.465
663810.552,12639031,12596598,NULL,False,NONE,38.000,0.081,-0.398,0.014,0.914,2.798,-0.224,-4.196,-7.027,-1.223,6.465
663813.512,12638711,12598193,NULL,False,NONE,38.000,0.081,-0.398,0.014,0.914,3.189,-0.112,-4.588,-7.027,-1.223,6.465
663816.532,12639553,12596816,NULL,False,NONE,38.000,0.081,-0.398,0.014,0.914,3.189,-0.112,-4.588,-7.027,-1.336,6.426
663819.558,12639382,12598654,NULL,False,NONE,38.000,0.081,-0.398,0.014,0.914,3.301,-0.112,-4.644,-7.027,-1.336,6.426
663822.572,12639580,12597759,NULL,False,NONE,38.000,0.081,-0.398,0.014,0.914,3.301,-0.112,-4.644,-7.027,-1.336,6.426
663825.558,12637435,12596872,NULL,False,NONE,38.000,0.081,-0.398,0.013,0.914,3.861,0.560,-4.588,-7.027,-1.336,6.426
663828.577,12635895,12597090,NULL,False,NONE,38.000,0.081,-0.398,0.013,0.914,3.693,1.063,-4.588,-7.027,-1.336,6.426
663831.603,12636665,12596614,NULL,False,NONE,38.000,0.081,-0.398,0.013,0.914,3.693,1.063,-4.588,-7.027,-1.336,6.426
663834.606,12638101,12598358,NULL,False,NONE,38.000,0.081,-0.398,0.013,0.914,4.588,1.231,-4.308,-7.027,-1.336,6.426
663837.621,12637592,12598809,NULL,False,NONE,38.000,0.081,-0.398,0.013,0.914,4.588,1.231,-4.308,-7.027,-1.336,6.426
663840.643,12638077,12597788,NULL,False,NONE,38.000,0.080,-0.398,0.013,0.914,4.644,1.175,-4.476,-7.027,-1.336,6.426
663843.749,12636894,12599080,NULL,False,NONE,38.000,0.080,-0.398,0.012,0.914,4.700,1.231,-4.364,-7.027,-1.336,6.426
663846.662,12637086,12597234,NULL,False,NONE,38.000,0.080,-0.398,0.012,0.914,4.700,1.231,-4.364,-7.027,-1.449,6.352
663849.711,12637419,12598159,NULL,False,NONE,38.000,0.080,-0.398,0.012,0.914,4.924,1.343,-4.196,-7.027,-1.449,6.352
663852.704,12639857,12598651,NULL,False,NONE,38.000,0.080,-0.398,0.012,0.914,4.924,1.343,-4.196,-7.027,-1.449,6.352
663855.723,12638562,12599192,NULL,False,NONE,38.000,0.080,-0.398,0.012,0.914,5.371,1.063,-4.252,-7.027,-1.449,6.352
663858.721,12636631,12597221,NULL,False,NONE,38.000,0.080,-0.398,0.012,0.914,5.371,1.063,-4.252,-7.027,-1.449,6.352
663861.706,12636375,12598207,NULL,False,NONE,38.000,0.080,-0.398,0.011,0.914,5.539,0.951,-4.196,-7.027,-1.449,6.352
663864.721,12637291,12598550,NULL,False,NONE,38.000,0.080,-0.398,0.011,0.914,5.707,0.727,-3.805,-7.027,-1.449,6.352
663867.736,12638711,12600359,NULL,False,NONE,38.000,0.080,-0.398,0.011,0.914,5.707,0.727,-3.805,-7.027,-1.449,6.352
663870.801,12638490,12598604,NULL,False,NONE,38.000,0.080,-0.398,0.011,0.914,6.043,0.000,-3.469,-7.027,-1.449,6.352
663873.729,12637331,12599706,NULL,False,NONE,38.000,0.079,-0.398,0.011,0.914,6.267,-0.224,-3.581,-7.027,-1.449,6.352
663876.797,12638280,12599840,NULL,False,NONE,38.000,0.079,-0.398,0.011,0.914,6.267,-0.224,-3.581,-7.027,-1.449,6.352
663879.760,12636889,12597700,NULL,False,NONE,38.000,0.079,-0.398,0.010,0.914,6.714,-0.615,-3.021,-7.027,-1.449,6.352
663882.871,12639153,12601294,NULL,False,NONE,38.000,0.079,-0.398,0.010,0.914,6.714,-0.615,-3.021,-7.066,-1.414,6.312
663885.803,12639659,12602655,NULL,False,NONE,38.000,0.079,-0.398,0.010,0.914,6.435,-0.727,-2.630,-7.066,-1.414,6.312
663888.859,12640269,12605080,NULL,False,NONE,38.000,0.079,-0.398,0.010,0.914,6.770,-0.895,-2.854,-7.066,-1.414,6.312
663891.823,12640648,12606840,NULL,False,NONE,38.000,0.079,-0.398,0.010,0.914,6.770,-0.895,-2.854,-7.066,-1.414,6.312
663894.845,12641276,12606872,NULL,False,NONE,38.000,0.079,-0.398,0.010,0.914,7.106,-0.783,-2.574,-7.066,-1.414,6.312
663897.822,12642273,12606976,NULL,False,NONE,38.000,0.079,-0.398,0.010,0.914,7.106,-0.783,-2.574,-7.066,-1.414,6.312
663900.839,12643738,12611087,NULL,False,NONE,38.000,0.078,-0.398,0.010,0.914,7.498,-0.504,-2.238,-7.066,-1.414,6.312
663903.834,12645893,12611420,NULL,False,NONE,38.000,0.078,-0.398,0.010,0.914,7.498,-0.504,-2.238,-7.066,-1.414,6.312
663906.855,12644390,12611761,NULL,False,NONE,38.000,0.078,-0.398,0.009,0.914,7.666,-0.560,-1.846,-7.066,-1.414,6.312
663909.878,12645190,12613431,NULL,False,NONE,38.000,0.078,-0.398,0.009,0.914,7.722,-0.839,-1.455,-7.066,-1.414,6.312
663924.966,12647092,12616985,NULL,False,NONE,38.000,0.077,-0.398,0.009,0.914,8.841,-0.392,-0.504,-6.984,-1.336,6.312
663937.146,12647968,12619896,NULL,False,NONE,38.000,0.076,-0.398,0.008,0.914,8.897,0.000,0.056,-6.984,-1.336,6.312
663939.998,12647755,12619699,NULL,False,NONE,38.000,0.076,-0.398,0.008,0.914,8.505,0.615,0.671,-6.984,-1.336,6.312
663943.006,12647102,12619867,NULL,False,NONE,38.000,0.076,-0.398,0.008,0.914,8.505,0.615,0.671,-6.984,-1.336,6.312
663946.025,12647901,12619758,NULL,False,NONE,38.000,0.076,-0.398,0.008,0.914,9.064,0.671,0.783,-6.984,-1.336,6.312
663949.029,12648514,12618977,NULL,False,NONE,38.000,0.076,-0.398,0.008,0.914,9.064,0.671,0.783,-7.250,-1.184,6.504
663952.048,12648669,12619989,NULL,False,NONE,38.000,0.075,-0.398,0.008,0.914,8.673,0.671,1.175,-7.250,-1.184,6.504
663955.118,12648416,12620927,NULL,False,NONE,38.000,0.075,-0.398,0.008,0.914,8.393,1.119,1.735,-7.250,-1.184,6.504
663973.151,12648938,12619659,NULL,False,NONE,38.000,0.074,-0.398,0.008,0.914,7.330,1.846,3.133,-7.250,-1.184,6.504
663976.130,12648037,12617768,NULL,False,NONE,38.000,0.073,-0.398,0.008,0.914,6.602,1.735,3.581,-7.250,-1.184,6.504
663979.155,12647651,12618807,NULL,False,NONE,38.000,0.073,-0.398,0.008,0.914,6.602,1.735,3.581,-7.410,-1.031,6.426
663982.148,12647803,12617920,NULL,False,NONE,38.000,0.073,-0.398,0.008,0.914,5.987,1.735,3.357,-7.410,-1.031,6.426
663985.137,12648394,12617832,NULL,False,NONE,38.000,0.073,-0.398,0.008,0.914,5.371,1.007,3.637,-7.410,-1.031,6.426
663988.140,12647755,12618468,NULL,False,NONE,38.000,0.073,-0.398,0.008,0.914,5.371,1.007,3.637,-7.410,-1.031,6.426
663991.165,12647651,12618135,NULL,False,NONE,38.000,0.073,-0.398,0.008,0.914,4.532,0.336,3.861,-7.410,-1.031,6.426
663994.175,12645991,12615336,NULL,False,NONE,38.000,0.073,-0.398,0.008,0.914,4.532,0.336,3.861,-7.410,-1.031,6.426
663997.147,12645869,12614377,NULL,False,NONE,38.000,0.072,-0.398,0.008,0.914,3.357,-0.727,3.973,-7.410,-1.031,6.426
664000.217,12645206,12614560,NULL,False,NONE,38.000,0.072,-0.398,0.008,0.914,2.294,-1.735,4.085,-7.410,-1.031,6.426
664003.174,12646197,12615727,NULL,False,NONE,38.000,0.072,-0.398,0.008,0.914,2.294,-1.735,4.085,-7.410,-1.031,6.426
664006.199,12645094,12615421,NULL,False,NONE,38.000,0.072,-0.398,0.008,0.914,1.287,-2.518,3.917,-7.410,-1.031,6.426
664009.172,12646308,12614843,NULL,False,NONE,38.000,0.072,-0.398,0.008,0.914,1.287,-2.518,3.917,-7.328,-0.953,6.312
664012.193,12645605,12613319,NULL,False,NONE,38.000,0.072,-0.398,0.008,0.915,0.224,-3.133,4.085,-7.328,-0.953,6.312
664015.200,12645262,12612808,NULL,False,NONE,38.000,0.072,-0.398,0.009,0.915,-0.392,-4.029,3.861,-7.328,-0.953,6.312
664018.197,12645840,12611571,NULL,False,NONE,38.000,0.072,-0.398,0.009,0.915,-0.392,-4.029,3.861,-7.328,-0.953,6.312
